symbol,company_name,security_id,exchange_segment,instrument,instrument_type,series,lot_size,listing_date,status,latest_date,latest_close,history_rows,avg_volume_50d,avg_traded_value_50d,liquidity_pass,risk_tier,liquidity_reason
SARLAPOLY,Sarla Performance Fibers,14043,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,92.87,1238,179189,15850713,True,HIGH,PASS
SARTELE,SAR Televenture,19863,NSE_EQ,EQUITY,ES,SM,500,,ACTIVE,2026-05-18,140.4,624,112350,18819749,True,HIGH,PASS
SASKEN,Sasken Technologies,11983,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1836.0,1238,218373,376963506,True,MEDIUM,PASS
SATIA,Satia Industries,11045,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,63.1,1238,159919,10158243,True,HIGH,PASS
SATIN,Satin Creditcare,10453,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,219.37,1238,1015157,214464937,True,MEDIUM,PASS
SAWALIYA,Sawaliya Food Products,758444,NSE_EQ,EQUITY,ES,SM,600,,ACTIVE,2026-05-18,269.35,185,60828,18990607,True,HIGH,PASS
SBC,SBC Exports,6792,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,33.75,1111,11359014,370631533,True,MEDIUM,PASS
SBCL,Shivalik Bimetal Controls,4656,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,595.95,1213,452370,252552429,True,MEDIUM,PASS
SCILAL,SCI Land & Assets,23127,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,46.96,533,1258970,60109461,True,HIGH,PASS
SCODATUBES,Scoda Tubes,757478,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,139.4,235,288163,41334945,True,HIGH,PASS
SDBL,Som Distilleries & Breweries,1338,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,84.07,1239,1193084,97815066,True,HIGH,PASS
SEAMECLTD,Seamec,2616,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1492.1,1238,61580,89164696,True,HIGH,PASS
SENCO,Senco Gold,17271,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,330.5,703,1735288,560934843,True,LOW,PASS
SENORES,Senores Pharmaceuticals,28888,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1129.5,341,371935,350557961,True,MEDIUM,PASS
SERVOTECH,Servotech Renewable  Power,5507,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,87.85,1210,1350199,115060715,True,MEDIUM,PASS
SETL,Standard Engineering Technology,29075,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,137.85,331,276917,34008356,True,HIGH,PASS
SFL,Sheela Foam,19184,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,598.3,1238,237266,133870898,True,MEDIUM,PASS
SGFIN,SG Finserv,758853,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,548.95,192,423003,217066807,True,MEDIUM,PASS
SGMART,SG Mart,758889,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,586.45,166,385244,200882356,True,MEDIUM,PASS
SHAILY,Shaily Engineering Plastics,8727,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,2691.1,1020,550352,1236036397,True,LOW,PASS
SHAKTIPUMP,Shakti Pumps,25574,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,501.25,1238,1621821,861304479,True,LOW,PASS
SHALBY,Shalby,714,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,159.32,1238,136248,20303508,True,HIGH,PASS
SHANTIGOLD,Shanti Gold International,758002,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,211.78,194,567284,117289074,True,MEDIUM,PASS
SHARDACROP,Sharda Cropchem,4992,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,901.2,1238,487916,509016515,True,LOW,PASS
SHARDAMOTR,Sharda Motor,10530,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,875.4,1238,57987,47388381,True,HIGH,PASS
SHAREINDIA,Share India Securities,104,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,139.4,1238,974475,129477895,True,MEDIUM,PASS
SHETHJI,Shreeji Global FMCG,759802,NSE_EQ,EQUITY,ES,SM,1000,,ACTIVE,2026-05-18,147.6,126,95680,11819974,True,HIGH,PASS
SHILPAMED,Shilpa Medicare,17752,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,476.2,1239,793571,304500866,True,MEDIUM,PASS
SHIVALIK,Shivalik Rasayan,7016,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,251.7,1099,54835,13806215,True,HIGH,PASS
SHK,SH Kelkar & Company,11212,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,121.5,1238,407111,53960154,True,HIGH,PASS
SHOPERSTOP,Shoppers Stop,11813,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,326.65,1238,179194,58158993,True,HIGH,PASS
SHREDIGCEM,Shree Digvijay Cement Company,3099,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,71.73,1238,191043,12660467,True,HIGH,PASS
SHREEJISPG,Shreeji Shipping Global,759448,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,431.15,178,661948,256663992,True,MEDIUM,PASS
SHREEPUSHK,Shree Pushkar Chemicals,10588,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,385.65,1238,254700,96525679,True,HIGH,PASS
SHRINGARMS,Shringar House of Mangalsutra,759093,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,204.59,163,1188839,238501967,True,MEDIUM,PASS
SHRIPISTON,Shriram Pistons & Rings,17186,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,3363.0,1235,101573,333958147,True,MEDIUM,PASS
SHRIRAMPPS,Shriram Properties,7200,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,80.99,1092,982593,79171893,True,HIGH,PASS
SIGACHI,Sigachi Industries,6664,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,19.95,1116,2552034,51735067,True,HIGH,PASS
SIGNPOST,Signpost India,22656,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,269.85,557,55776,14493350,True,HIGH,PASS
SILGO,Silgo Retail,2492,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,75.08,1239,346421,26246769,True,HIGH,PASS
SILVERTUC,Silver Touch Technologies,9422,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,143.49,1178,291341,40851394,True,HIGH,PASS
SIMPLEXINF,Simplex Infrastructures,3162,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,212.1,1238,202369,38060640,True,HIGH,PASS
SINDHUTRAD,Sindhu Trade Links,16859,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,22.37,720,1659264,38719782,True,HIGH,PASS
SIRCA,Sirca Paints,11050,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,424.45,1238,452357,194065842,True,MEDIUM,PASS
SIS,SIS,21501,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,394.6,1239,151560,54636989,True,HIGH,PASS
SIYSIL,Siyaram Silk Mills,14096,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,602.0,1238,91897,49129282,True,HIGH,PASS
SJS,SJS Enterprises,6643,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1867.7,1116,135403,238029233,True,MEDIUM,PASS
SKIPPER,Skipper,9428,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,451.1,1238,703662,303897485,True,MEDIUM,PASS
SKMEGGPROD,SKM Egg Products Export,4732,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,180.74,1239,130839,21687515,True,HIGH,PASS
SKYGOLD,Sky Gold And Diamonds,13631,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,442.45,830,1129927,481760999,True,MEDIUM,PASS
SMARTWORKS,Smartworks Coworking Spaces,757965,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,419.85,205,103854,43363156,True,HIGH,PASS
SMCGLOBAL,SMC Global Securities,2320,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,63.11,1239,715633,45906010,True,HIGH,PASS
SMLMAH,SML Mahindra,3387,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,3502.6,1238,87009,348952102,True,HIGH,PASS
SMSPHARMA,SMS Pharmaceuticals,14329,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,398.0,1238,346205,138703434,True,MEDIUM,PASS
SNOWMAN,Snowman Logistics,4843,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,37.67,1238,353552,13285179,True,HIGH,PASS
SOLARA,Solara Active Pharma Sciences,3672,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,561.35,1238,184784,97297050,True,HIGH,PASS
SOLARWORLD,Solarworld Energy Solutions,759929,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,200.34,154,414890,74590712,True,HIGH,PASS
SOLEX,Solex Energy,759397,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1370.4,1115,81794,98021537,True,HIGH,PASS
SOMANYCERA,Somany Ceramics,3880,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,445.9,1238,88505,37287892,True,HIGH,PASS
SOTL,Savita Oil Technologies,3021,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,409.05,1238,106933,43092337,True,HIGH,PASS
SOUTHBANK,South Indian Bank,5948,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,38.25,1238,16081493,618976138,True,LOW,PASS
SOUTHWEST,South West Pinnacle,9678,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,249.19,1238,364901,84238901,True,HIGH,PASS
SPANDANA,Spandana Sphoorty Financial,11435,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,257.08,1239,445987,110007219,True,MEDIUM,PASS
SPARC,Sun Pharma Advanced Research Co,14788,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,162.23,1238,2718591,395049073,True,MEDIUM,PASS
SPIC,Southern Petrochemical Industries,3252,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,67.73,1238,745005,48427975,True,HIGH,PASS
SPMLINFRA,SPML Infra,3321,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,192.12,1219,1493052,276813260,True,MEDIUM,PASS
SPORTKING,Sportking,10733,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,144.81,923,389619,53520424,True,HIGH,PASS
SRM,SRM Contractors,23402,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,487.15,524,170629,78769350,True,HIGH,PASS
SSWL,Steel Strips Wheels,11829,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,209.7,1238,246617,49990205,True,HIGH,PASS
STALLION,Stallion India Fluorochemicals,29204,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,143.08,323,1696612,227669462,True,MEDIUM,PASS
STANLEY,Stanley Lifestyles,24226,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,155.83,466,448112,71081338,True,HIGH,PASS
STAR,Strides Pharma Science,7374,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1151.4,1238,317663,321969012,True,MEDIUM,PASS
STARCEMENT,Star Cement,21091,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,212.41,1238,243084,52625295,True,HIGH,PASS
STCINDIA,State Trading Corporation of India,10948,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,112.94,1238,138573,15992137,True,HIGH,PASS
STEELCAS,Steelcast,6803,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,276.2,1112,72418,19224386,True,HIGH,PASS
STEELXIND,Steel Exchange India,21339,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,10.02,1238,2535623,23883945,True,HIGH,PASS
STERTOOLS,Sterling Tools,4299,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,240.22,1238,145876,31378591,True,HIGH,PASS
STLNETWORK,STL Networks,758978,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,25.59,172,5244381,137516104,True,MEDIUM,PASS
STLTECH,Sterlite Technologies,9313,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,421.9,1238,8078165,1941682603,True,LOW,PASS
STOVEKRAFT,Stove Kraft,2107,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,544.45,1238,513745,267718419,True,MEDIUM,PASS
STYL,Seshaasai Technologies,759934,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,265.16,154,209789,52052170,True,HIGH,PASS
STYLAMIND,Stylam Industries,5186,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,2805.8,1187,64509,152173609,True,HIGH,PASS
STYLEBAAZA,Baazar Style Retail,25116,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,370.05,418,874619,302210365,True,MEDIUM,PASS
SUBEXLTD,Subex,959,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,10.15,1238,3040932,28272518,True,HIGH,PASS
SUBROS,Subros,3324,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,729.15,1238,66299,47459079,True,HIGH,PASS
SUDARSCHEM,Sudarshan Chemical Industries,3327,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,856.9,1238,298575,259073401,True,MEDIUM,PASS
SULA,Sula Vineyards,13218,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,157.02,841,451325,73180762,True,HIGH,PASS
SUNDRMFAST,Sundram Fasteners,3345,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,832.7,1238,190038,155792281,True,MEDIUM,PASS
SUNFLAG,Sunflag Iron & Steel Company,3348,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,355.45,1238,935973,325922299,True,MEDIUM,PASS
SUNTECK,Sunteck Realty,17641,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,301.65,1238,804026,278745210,True,MEDIUM,PASS
SUPRAJIT,Suprajit Engineering,11689,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,414.5,1238,91557,38326437,True,HIGH,PASS
SUPREMEPWR,Supreme Power Equipment,21074,NSE_EQ,EQUITY,ES,ST,500,,ACTIVE,2026-05-18,223.7,589,92320,19203404,True,HIGH,PASS
SUPRIYA,Supriya Lifescience,7390,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,684.0,1086,182897,116465151,True,MEDIUM,PASS
SURAJEST,Suraj Estate Developers,20822,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,213.32,592,335575,78093176,True,HIGH,PASS
SURYAROSNI,Surya Roshni,3375,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,238.95,1238,609312,143358184,True,MEDIUM,PASS
SURYODAY,Suryoday Small Finance Bank,2970,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,162.58,1238,594335,93831256,True,HIGH,PASS
SUVEN,Suven Life Sciences,11233,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,252.57,1238,881748,180878009,True,MEDIUM,PASS
SWSOLAR,Sterling & Wilson Renewable Energy,12489,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,195.16,1238,4107579,828378591,True,LOW,PASS
SYMPHONY,Symphony,24190,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,726.25,1238,174026,137147943,True,MEDIUM,PASS
SYNCOMF,Syncom Formulations,11992,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,13.94,865,2034962,26209264,True,HIGH,PASS
TAC,TAC Infosec,23438,NSE_EQ,EQUITY,ES,SM,200,,ACTIVE,2026-05-18,436.1,523,82524,40200332,True,HIGH,PASS
TAJGVK,Taj GVK Hotels & Resorts,9354,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,301.2,1238,154819,49197834,True,HIGH,PASS
TAKE,Take Solutions,14920,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,24.32,1238,536406,22675911,True,HIGH,PASS
TALBROAUTO,Talbros Automotive Components,13648,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,321.1,1238,171072,48478520,True,HIGH,PASS
TANLA,Tanla Platforms,13976,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,494.8,1238,1052421,549802567,True,LOW,PASS
TARC,TARC,1581,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,128.79,1238,679183,87789747,True,HIGH,PASS
TARSONS,Tarsons Products,6943,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,204.93,1108,114084,22699374,True,HIGH,PASS
TATVA,Tatva Chintan Pharma,5162,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1252.4,1189,54048,65712466,True,HIGH,PASS
TBZ,Tribhovandas Bhimji Zaveri,27037,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,130.52,1238,281409,38654488,True,HIGH,PASS
TCI,Transport Corporation of India,10580,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,880.65,1238,59355,58367108,True,HIGH,PASS
TDPOWERSYS,TD Power Systems,25178,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1328.0,1239,1355064,1424570708,True,LOW,PASS
TECHERA,TechEra Engineering,25652,NSE_EQ,EQUITY,ES,SM,800,,ACTIVE,2026-05-18,185.4,392,102416,19959205,True,HIGH,PASS
TEMBO,Tembo Global Industries,3275,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,562.25,1238,150140,81392862,True,HIGH,PASS
TEXINFRA,Texmaco Infrastructure & Holdings,11549,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,95.79,1238,143746,13809366,True,HIGH,PASS
TEXRAIL,Texmaco Rail & Engineering,21828,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,110.37,1238,6110518,685066326,True,LOW,PASS
TFCILTD,Tourism Finance Corporation of India,3466,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,73.09,1239,5714972,399669989,True,MEDIUM,PASS
THANGAMAYL,Thangamayil Jewellery,18118,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,3546.9,1238,133052,502075443,True,MEDIUM,PASS
THOMASCOOK,Thomas Cook,3481,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,92.92,1239,1456407,141588533,True,MEDIUM,PASS
THYROCARE,Thyrocare Technologies,17032,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,452.2,1239,520873,228616657,True,MEDIUM,PASS
TI,Tilaknagar Industries,19196,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,423.4,1238,638683,285408376,True,MEDIUM,PASS
TICL,Twamev Construction & Infrastructure,19501,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,23.04,1180,1168779,27563298,True,HIGH,PASS
TIL,TIL,3484,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,188.22,1233,114134,22416204,True,HIGH,PASS
TIMETECHNO,Time Technoplast,14707,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,173.34,1239,2854856,510655879,True,LOW,PASS
TIPSMUSIC,Tips Music,9117,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,640.85,1238,442608,278651849,True,MEDIUM,PASS
TIRUMALCHM,Thirumalai Chemicals,3496,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,198.8,1238,533749,99095252,True,HIGH,PASS
TIRUPATIFL,Tirupati Forge,22284,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,41.12,1237,477108,20675372,True,HIGH,PASS
TMB,Tamilnad Mercantile Bank,10945,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,686.75,908,521257,356117403,True,MEDIUM,PASS
TNPETRO,Tamilnadu Petroproducts,3509,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,89.63,1238,169509,14536584,True,HIGH,PASS
TNPL,Tamil Nadu Newsprint & Papers,3980,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,146.96,1238,171172,24488112,True,HIGH,PASS
TOLINS,Tolins Tyres,25262,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,100.4,399,122524,12721753,True,HIGH,PASS
TPLPLASTEH,TPL Plastech,9219,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,62.47,1238,161644,10404200,True,HIGH,PASS
TRANSRAILL,Transrail Lighting,28714,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,503.25,342,731803,394432855,True,MEDIUM,PASS
TRIVENI,Triveni Engineering & Industries,13081,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,368.8,1238,872745,345817952,True,MEDIUM,PASS
TRUALT,Trualt Bioenergy,759210,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,444.4,152,301204,134157923,True,MEDIUM,PASS
TSFINV,TSF Investments,2183,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,387.3,1238,100309,38436506,True,HIGH,PASS
TTKPRESTIG,TTK Prestige,3546,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,515.3,1238,702066,370881955,True,MEDIUM,PASS
TVSELECT,TVS Electronics,11265,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,456.4,1238,105121,45905206,True,HIGH,PASS
TVSSCS,TVS Supply Chain Solutions,18151,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,110.33,676,377067,40364127,True,HIGH,PASS
UDS,Updater Services,19113,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,171.71,648,278451,43683878,True,HIGH,PASS
UFBL,United Foodbrands,3127,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,364.55,1238,110958,31250912,True,HIGH,PASS
UFLEX,UFLEX,1053,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,394.75,1238,83998,33742732,True,HIGH,PASS
UGARSUGAR,Ugar Sugar Works,19578,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,42.12,1238,321582,13127563,True,HIGH,PASS
UGROCAP,UGRO Capital,5313,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,97.16,1180,1031335,102412566,True,MEDIUM,PASS
UJJIVANSFB,Ujjivan Small Finance Bank,15228,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,54.15,1238,15901906,904463120,True,LOW,PASS
UNIECOM,Unicommerce eSolutions,24809,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,85.06,435,550199,51815044,True,HIGH,PASS
UNIMECH,Unimech Aerospace and Manufacturing,28960,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,929.0,340,125148,110620569,True,MEDIUM,PASS
UNIPARTS,Uniparts,13057,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,532.7,849,97512,49960823,True,HIGH,PASS
UNIVCABLES,Universal Cables,3607,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,975.8,1238,181903,168101469,True,MEDIUM,PASS
URJA,Urja Global,20203,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,10.66,1238,2154643,22859929,True,HIGH,PASS
UTKARSHBNK,Utkarsh Small Finance Bank,17358,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,13.3,699,7923946,103278967,True,MEDIUM,PASS
UTLSOLAR,Fujiyama Power Systems,759876,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,263.55,120,631326,166589512,True,MEDIUM,PASS
UTSSAV,Utssav CZ Gold Jewels,24726,NSE_EQ,EQUITY,ES,SM,600,,ACTIVE,2026-05-18,252.85,439,87312,20476377,True,HIGH,PASS
UTTAMSUGAR,Uttam Sugar Mills,13376,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,233.25,1238,272345,65899602,True,HIGH,PASS
V2RETAIL,V2 Retail,14766,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,217.32,1239,1027915,210609740,True,MEDIUM,PASS
VAIBHAVGBL,Vaibhav Global,11364,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,210.51,1238,346638,72260630,True,HIGH,PASS
VALIANTORG,Valiant Organics,330,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,301.95,1238,154597,40480959,True,HIGH,PASS
VARROC,Varroc Engineering,3857,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,549.65,1238,158925,80695352,True,HIGH,PASS
VASCONEQ,Vascon Engineers,18114,NSE_EQ,EQUITY,ES,BE,1,,ACTIVE,2026-05-18,32.93,1238,1300205,45509858,True,HIGH,PASS
VENKEYS,Venkys,3757,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1504.0,1238,96441,143536391,True,HIGH,PASS
VENTIVE,Ventive Hospitality,28847,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,632.95,341,97671,62074455,True,HIGH,PASS
VENUSPIPES,Venus Pipes & Tubes,9592,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,1297.2,987,78197,90179954,True,HIGH,PASS
VENUSREM,Venus Remedies,13859,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,957.35,1231,59329,54921773,True,HIGH,PASS
VERANDA,Veranda Learning Solutions,8890,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,232.45,1015,541481,102385632,True,MEDIUM,PASS
VESUVIUS,Vesuvius,3676,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,467.9,1238,143279,69946438,True,HIGH,PASS
VGL,Varvee Global,13771,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,60.55,1239,163580,10088010,True,HIGH,PASS
VGUARD,V-Guard Industries,15362,NSE_EQ,EQUITY,ES,EQ,1,,ACTIVE,2026-05-18,317.45,1238,296257,95670613,True,HIGH,PASS
